,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
8262,2020-08-29 09:18:00.000,3,60.195,24.936,60.185,24.98,39,53,45.0,16.1,2.86737,0.0,111,8,242,5,0,70.93162393162393
8263,2020-08-29 09:23:00.000,4,60.186,24.945,60.178,24.949,26,27,45.0,16.1,2.86737,0.0,112,8,242,5,0,82.40506329113924
8264,2020-08-29 09:29:00.000,9,60.166,24.971,60.167,24.966,31,30,45.0,16.1,2.86737,0.0,113,8,242,5,0,71.776
8265,2020-08-29 09:33:00.000,1,60.186,24.96,60.183,24.958,25,21,45.0,16.1,2.86737,0.0,114,8,242,5,0,71.88709677419355
8266,2020-08-29 09:34:00.000,3,60.191,24.945,60.198,24.93,36,40,45.0,16.1,2.86737,0.0,114,8,242,5,0,62.554545454545455
8267,2020-08-29 09:43:00.000,1,60.182,24.954,60.195,24.956,26,23,45.0,16.1,2.86737,0.0,116,8,242,5,0,82.07476635514018
8268,2020-08-29 09:45:00.000,5,60.163,24.927,60.162,24.939,29,32,45.0,16.1,2.86737,0.0,117,8,242,5,0,62.8728813559322
8269,2020-08-29 09:50:00.000,3,60.179,24.953,60.188,24.956,25,30,45.0,16.1,2.86737,0.0,118,8,242,5,0,81.39024390243902
8270,2020-08-29 09:50:00.000,3,60.157,24.931,60.157,24.915,29,31,45.0,16.1,2.86737,0.0,118,8,242,5,0,63.4
8271,2020-08-29 09:54:00.000,1,60.189,24.915,60.198,24.929,33,32,45.0,16.1,2.86737,0.0,118,8,242,5,0,63.4
8272,2020-08-29 09:56:00.000,2,60.182,24.92,60.181,24.925,25,24,45.0,16.1,2.86737,0.0,119,8,242,5,0,64.625
8273,2020-08-29 09:57:00.000,1,60.168,24.924,60.163,24.941,37,24,45.0,16.1,2.86737,0.0,119,8,242,5,0,64.625
8274,2020-08-29 09:59:00.000,1,60.167,24.965,60.168,24.952,28,33,45.0,16.1,2.86737,0.0,119,8,242,5,0,70.82432432432432
8275,2020-08-29 10:03:00.000,4,60.184,24.919,60.173,24.929,30,28,0.0,16.7,3.06518,0.0,120,8,242,5,0,62.60655737704918
8276,2020-08-29 10:03:00.000,3,60.16,24.938,60.171,24.947,42,29,0.0,16.7,3.06518,0.0,120,8,242,5,0,81.89719626168224
8277,2020-08-29 10:03:00.000,4,60.161,24.935,60.157,24.932,24,15,0.0,16.7,3.06518,0.0,120,8,242,5,0,62.60655737704918
8278,2020-08-29 10:04:00.000,1,60.188,24.979,60.184,24.953,34,32,0.0,16.7,3.06518,0.0,120,8,242,5,0,81.89719626168224
8279,2020-08-29 10:08:00.000,1,60.179,24.947,60.187,24.963,29,24,0.0,16.7,3.06518,0.0,121,8,242,5,0,71.37878787878788
8280,2020-08-29 10:09:00.000,3,60.182,24.963,60.185,24.953,26,25,0.0,16.7,3.06518,0.0,121,8,242,5,0,80.79545454545455
8281,2020-08-29 10:14:00.000,1,60.176,24.922,60.183,24.919,25,28,0.0,16.7,3.06518,0.0,122,8,242,5,0,63.71428571428572
8282,2020-08-29 10:16:00.000,1,60.174,24.918,60.178,24.925,23,18,0.0,16.7,3.06518,0.0,123,8,242,5,0,63.74576271186441
8283,2020-08-29 10:18:00.000,3,60.189,24.98,60.185,24.961,33,33,0.0,16.7,3.06518,0.0,123,8,242,5,0,71.86842105263158
8284,2020-08-29 10:18:00.000,3,60.16,24.946,60.168,24.939,29,45,0.0,16.7,3.06518,0.0,123,8,242,5,0,63.74576271186441
8285,2020-08-29 10:26:00.000,1,60.174,24.918,60.162,24.929,35,16,0.0,16.7,3.06518,0.0,125,8,242,5,0,65.55932203389831
8286,2020-08-29 10:29:00.000,1,60.159,24.938,60.169,24.933,34,22,0.0,16.7,3.06518,0.0,125,8,242,5,0,65.55932203389831
8287,2020-08-29 10:31:00.000,5,60.18,24.951,60.181,24.925,29,38,0.0,16.7,3.06518,0.0,126,8,242,5,0,61.77310924369748
8288,2020-08-29 10:32:00.000,1,60.161,24.927,60.169,24.933,25,25,0.0,16.7,3.06518,0.0,126,8,242,5,0,61.77310924369748
8289,2020-08-29 10:35:00.000,3,60.163,24.928,60.166,24.931,20,26,0.0,16.7,3.06518,0.0,127,8,242,5,0,63.56643356643357
8290,2020-08-29 10:37:00.000,1,60.174,24.953,60.169,24.944,52,27,0.0,16.7,3.06518,0.0,127,8,242,5,0,82.1056338028169
8291,2020-08-29 10:39:00.000,3,60.162,24.945,60.168,24.938,35,42,0.0,16.7,3.06518,0.0,127,8,242,5,0,63.56643356643357
8292,2020-08-29 10:39:00.000,3,60.167,24.968,60.165,24.936,34,26,0.0,16.7,3.06518,0.0,127,8,242,5,0,63.56643356643357
8293,2020-08-29 10:41:00.000,1,60.173,24.957,60.169,24.944,36,31,0.0,16.7,3.06518,0.0,128,8,242,5,0,82.18978102189782
8294,2020-08-29 10:41:00.000,3,60.173,24.96,60.178,24.949,32,21,0.0,16.7,3.06518,0.0,128,8,242,5,0,82.18978102189782
8295,2020-08-29 10:47:00.000,1,60.2,24.969,60.192,24.952,28,35,0.0,16.7,3.06518,0.0,129,8,242,5,0,82.23214285714286
8296,2020-08-29 10:50:00.000,4,60.172,24.956,60.169,24.945,35,42,0.0,16.7,3.06518,0.0,130,8,242,5,0,81.63392857142857
8297,2020-08-29 10:52:00.000,1,60.192,24.945,60.188,24.953,20,21,0.0,16.7,3.06518,0.0,130,8,242,5,0,81.63392857142857
8298,2020-08-29 10:53:00.000,5,60.187,24.96,60.187,24.964,26,23,0.0,16.7,3.06518,0.0,130,8,242,5,0,71.56497175141243
8299,2020-08-29 10:54:00.000,1,60.178,24.923,60.182,24.926,32,27,0.0,16.7,3.06518,0.0,130,8,242,5,0,63.8974358974359
8300,2020-08-29 10:56:00.000,1,60.161,24.933,60.168,24.935,24,27,0.0,16.7,3.06518,0.0,131,8,242,5,0,63.31496062992126
8301,2020-08-29 11:01:00.000,3,60.159,24.942,60.183,24.946,30,36,0.0,16.7,3.40855,0.0,132,8,242,5,0,80.29411764705883
8302,2020-08-29 11:04:00.000,4,60.174,24.958,60.166,24.934,31,46,0.0,16.7,3.40855,0.0,132,8,242,5,0,63.453125
8303,2020-08-29 11:04:00.000,2,60.181,24.954,60.172,24.958,30,22,0.0,16.7,3.40855,0.0,132,8,242,5,0,70.77058823529411
8304,2020-08-29 11:07:00.000,3,60.187,24.952,60.185,24.922,31,27,0.0,16.7,3.40855,0.0,133,8,242,5,0,64.42342342342343
8305,2020-08-29 11:10:00.000,4,60.162,24.924,60.167,24.936,25,25,0.0,16.7,3.40855,0.0,134,8,242,5,0,61.81366459627329
8306,2020-08-29 11:12:00.000,1,60.189,24.957,60.168,24.938,40,34,0.0,16.7,3.40855,0.0,134,8,242,5,0,61.81366459627329
8307,2020-08-29 11:19:00.000,1,60.194,24.938,60.198,24.932,28,21,0.0,16.7,3.40855,0.0,135,8,242,5,0,61.5398773006135
8308,2020-08-29 11:22:00.000,1,60.186,24.961,60.188,24.956,24,30,0.0,16.7,3.40855,0.0,136,8,242,5,0,80.7244094488189
8309,2020-08-29 11:23:00.000,11,60.157,24.919,60.157,24.921,33,40,0.0,16.7,3.40855,0.0,136,8,242,5,0,63.8828125
8310,2020-08-29 11:24:00.000,1,60.159,24.942,60.164,24.935,28,20,0.0,16.7,3.40855,0.0,136,8,242,5,0,63.8828125
8311,2020-08-29 11:24:00.000,4,60.175,24.918,60.168,24.93,21,30,0.0,16.7,3.40855,0.0,136,8,242,5,0,63.8828125
8312,2020-08-29 11:25:00.000,4,60.161,24.939,60.163,24.945,29,28,0.0,16.7,3.40855,0.0,137,8,242,5,0,71.57471264367815
8313,2020-08-29 11:29:00.000,1,60.192,24.949,60.188,24.956,27,23,0.0,16.7,3.40855,0.0,137,8,242,5,0,81.11538461538461
8314,2020-08-29 11:31:00.000,3,60.156,24.948,60.163,24.91,34,27,0.0,16.7,3.40855,0.0,138,8,242,5,0,61.986577181208055
8315,2020-08-29 11:32:00.000,3,60.161,24.946,60.169,24.941,36,34,0.0,16.7,3.40855,0.0,138,8,242,5,0,61.986577181208055
8316,2020-08-29 11:32:00.000,1,60.169,24.977,60.167,24.966,27,21,0.0,16.7,3.40855,0.0,138,8,242,5,0,70.46198830409357
8317,2020-08-29 11:32:00.000,1,60.161,24.911,60.168,24.93,26,29,0.0,16.7,3.40855,0.0,138,8,242,5,0,61.986577181208055
8318,2020-08-29 11:34:00.000,2,60.183,24.952,60.178,24.949,27,25,0.0,16.7,3.40855,0.0,138,8,242,5,0,81.2457627118644
8319,2020-08-29 11:34:00.000,6,60.186,24.946,60.19,24.946,31,20,0.0,16.7,3.40855,0.0,138,8,242,5,0,81.2457627118644
8320,2020-08-29 11:39:00.000,1,60.156,24.96,60.156,24.921,38,23,0.0,16.7,3.40855,0.0,139,8,242,5,0,62.73287671232877
8321,2020-08-29 11:39:00.000,3,60.187,24.947,60.197,24.951,23,24,0.0,16.7,3.40855,0.0,139,8,242,5,0,82.44262295081967
8322,2020-08-29 11:39:00.000,1,60.195,24.954,60.198,24.929,40,34,0.0,16.7,3.40855,0.0,139,8,242,5,0,62.73287671232877
8323,2020-08-29 11:43:00.000,4,60.156,24.932,60.169,24.941,32,31,0.0,16.7,3.40855,0.0,140,8,242,5,0,63.44295302013423
8324,2020-08-29 11:44:00.000,1,60.163,24.926,60.168,24.931,23,15,0.0,16.7,3.40855,0.0,140,8,242,5,0,63.44295302013423
8325,2020-08-29 11:45:00.000,2,60.166,24.93,60.188,24.96,41,37,0.0,16.7,3.40855,0.0,141,8,242,5,0,71.32642487046633
8326,2020-08-29 11:49:00.000,2,60.167,24.966,60.178,24.949,36,34,0.0,16.7,3.40855,0.0,141,8,242,5,0,82.6076923076923
8327,2020-08-29 11:50:00.000,4,60.178,24.929,60.166,24.937,26,53,0.0,16.7,3.40855,0.0,142,8,242,5,0,63.642857142857146
8328,2020-08-29 11:51:00.000,1,60.186,24.965,60.187,24.977,24,25,0.0,16.7,3.40855,0.0,142,8,242,5,0,72.125
8329,2020-08-29 11:54:00.000,3,60.189,24.979,60.188,24.964,28,35,0.0,16.7,3.40855,0.0,142,8,242,5,0,72.125
8330,2020-08-29 12:00:00.000,3,60.182,24.945,60.167,24.938,30,36,0.0,16.7,3.43082,0.0,144,8,242,5,0,63.721804511278194
8331,2020-08-29 12:03:00.000,4,60.16,24.941,60.165,24.936,32,39,0.0,16.7,3.43082,0.0,144,8,242,5,0,63.721804511278194
8332,2020-08-29 12:04:00.000,1,60.184,24.957,60.169,24.945,41,38,0.0,16.7,3.43082,0.0,144,8,242,5,0,80.4074074074074
8333,2020-08-29 12:05:00.000,1,60.174,24.92,60.167,24.931,28,28,0.0,16.7,3.43082,0.0,145,8,242,5,0,63.8
8334,2020-08-29 12:05:00.000,4,60.184,24.976,60.18,24.95,23,34,0.0,16.7,3.43082,0.0,145,8,242,5,0,81.18518518518519
8335,2020-08-29 12:08:00.000,2,60.176,24.92,60.169,24.941,32,19,0.0,16.7,3.43082,0.0,145,8,242,5,0,63.8
8336,2020-08-29 12:14:00.000,3,60.194,24.959,60.187,24.977,37,20,0.0,16.7,3.43082,0.0,146,8,242,5,0,70.80382775119617
8337,2020-08-29 12:14:00.000,4,60.162,24.935,60.164,24.932,32,41,0.0,16.7,3.43082,0.0,146,8,242,5,0,63.16981132075472
8338,2020-08-29 12:15:00.000,1,60.155,24.915,60.152,24.91,29,24,0.0,16.7,3.43082,0.0,147,8,242,5,0,62.30344827586207
8339,2020-08-29 12:19:00.000,1,60.184,24.965,60.159,24.942,31,39,0.0,16.7,3.43082,0.0,147,8,242,5,0,62.30344827586207
8340,2020-08-29 12:24:00.000,1,60.164,24.916,60.17,24.945,41,42,0.0,16.7,3.43082,0.0,148,8,242,5,0,81.60810810810811
8341,2020-08-29 12:26:00.000,4,60.189,24.965,60.185,24.961,26,25,0.0,16.7,3.43082,0.0,149,8,242,5,0,70.50234741784037
8342,2020-08-29 12:27:00.000,4,60.158,24.942,60.168,24.939,30,22,0.0,16.7,3.43082,0.0,149,8,242,5,0,62.644171779141104
8343,2020-08-29 12:30:00.000,2,60.192,24.913,60.199,24.929,29,43,0.0,16.7,3.43082,0.0,150,8,242,5,0,62.5875
8344,2020-08-29 12:30:00.000,4,60.17,24.953,60.169,24.932,35,25,0.0,16.7,3.43082,0.0,150,8,242,5,0,62.5875
8345,2020-08-29 12:32:00.000,1,60.196,24.923,60.198,24.931,23,37,0.0,16.7,3.43082,0.0,150,8,242,5,0,62.5875
8346,2020-08-29 12:34:00.000,4,60.187,24.961,60.171,24.947,44,48,0.0,16.7,3.43082,0.0,150,8,242,5,0,81.25641025641026
8347,2020-08-29 12:43:00.000,4,60.176,24.919,60.169,24.933,32,31,0.0,16.7,3.43082,0.0,152,8,242,5,0,62.93617021276596
8348,2020-08-29 12:48:00.000,1,60.167,24.921,60.179,24.923,29,18,0.0,16.7,3.43082,0.0,153,8,242,5,0,62.61878453038674
8349,2020-08-29 12:48:00.000,1,60.182,24.922,60.169,24.935,39,34,0.0,16.7,3.43082,0.0,153,8,242,5,0,62.61878453038674
8350,2020-08-29 12:48:00.000,1,60.156,24.95,60.166,24.937,30,29,0.0,16.7,3.43082,0.0,153,8,242,5,0,62.61878453038674
8351,2020-08-29 12:57:00.000,5,60.177,24.925,60.181,24.925,31,37,0.0,16.7,3.43082,0.0,155,8,242,5,0,64.4125
8352,2020-08-29 13:02:00.000,1,60.197,24.937,60.183,24.923,46,32,0.0,16.7,3.52541,0.0,156,8,242,5,0,63.43352601156069
8353,2020-08-29 13:03:00.000,6,60.155,24.91,60.169,24.93,32,28,0.0,16.7,3.52541,0.0,156,8,242,5,0,63.43352601156069
8354,2020-08-29 13:03:00.000,1,60.188,24.943,60.163,24.941,42,31,0.0,16.7,3.52541,0.0,156,8,242,5,0,63.43352601156069
8355,2020-08-29 13:05:00.000,3,60.186,24.946,60.178,24.949,30,28,0.0,16.7,3.52541,0.0,157,8,242,5,0,80.78082191780823
8356,2020-08-29 13:05:00.000,1,60.189,24.952,60.183,24.958,32,33,0.0,16.7,3.52541,0.0,157,8,242,5,0,70.31797235023042
8357,2020-08-29 13:06:00.000,2,60.188,24.949,60.194,24.95,27,29,0.0,16.7,3.52541,0.0,157,8,242,5,0,80.78082191780823
8358,2020-08-29 13:07:00.000,1,60.159,24.935,60.168,24.93,32,31,0.0,16.7,3.52541,0.0,157,8,242,5,0,64.54054054054055
8359,2020-08-29 13:11:00.000,2,60.186,24.956,60.194,24.956,25,26,0.0,16.7,3.52541,0.0,158,8,242,5,0,82.38333333333334
8360,2020-08-29 13:11:00.000,5,60.2,24.942,60.195,24.957,27,39,0.0,16.7,3.52541,0.0,158,8,242,5,0,82.38333333333334
8361,2020-08-29 13:13:00.000,2,60.19,24.963,60.188,24.954,24,39,0.0,16.7,3.52541,0.0,158,8,242,5,0,82.38333333333334
8362,2020-08-29 13:18:00.000,4,60.197,24.963,60.195,24.951,24,25,0.0,16.7,3.52541,0.0,159,8,242,5,0,81.9171974522293
8363,2020-08-29 13:21:00.000,1,60.16,24.936,60.167,24.94,27,25,0.0,16.7,3.52541,0.0,160,8,242,5,0,63.40677966101695
8364,2020-08-29 13:22:00.000,1,60.167,24.975,60.169,24.944,46,35,0.0,16.7,3.52541,0.0,160,8,242,5,0,80.45714285714286
8365,2020-08-29 13:27:00.000,1,60.163,24.924,60.152,24.91,31,36,0.0,16.7,3.52541,0.0,161,8,242,5,0,62.7125
8366,2020-08-29 13:30:00.000,1,60.16,24.954,60.163,24.945,31,16,0.0,16.7,3.52541,0.0,162,8,242,5,0,70.2566371681416
8367,2020-08-29 13:30:00.000,1,60.198,24.922,60.181,24.925,39,42,0.0,16.7,3.52541,0.0,162,8,242,5,0,62.46511627906977
8368,2020-08-29 13:31:00.000,4,60.164,24.93,60.163,24.941,31,18,0.0,16.7,3.52541,0.0,162,8,242,5,0,62.46511627906977
8369,2020-08-29 13:34:00.000,5,60.172,24.92,60.168,24.952,29,29,0.0,16.7,3.52541,0.0,162,8,242,5,0,70.2566371681416
8370,2020-08-29 13:38:00.000,3,60.159,24.937,60.169,24.935,37,49,0.0,16.7,3.52541,0.0,163,8,242,5,0,63.35294117647059
8371,2020-08-29 13:39:00.000,1,60.178,24.928,60.181,24.925,24,20,0.0,16.7,3.52541,0.0,163,8,242,5,0,63.35294117647059
8372,2020-08-29 13:41:00.000,1,60.165,24.937,60.169,24.945,32,31,0.0,16.7,3.52541,0.0,164,8,242,5,0,83.109375
8373,2020-08-29 13:42:00.000,5,60.16,24.935,60.168,24.93,27,20,0.0,16.7,3.52541,0.0,164,8,242,5,0,61.91866028708134
8374,2020-08-29 13:43:00.000,1,60.182,24.92,60.169,24.943,44,42,0.0,16.7,3.52541,0.0,164,8,242,5,0,61.91866028708134
8375,2020-08-29 13:46:00.000,1,60.156,24.948,60.167,24.94,33,23,0.0,16.7,3.52541,0.0,165,8,242,5,0,62.74585635359116
8376,2020-08-29 13:50:00.000,1,60.162,24.947,60.162,24.94,25,25,0.0,16.7,3.52541,0.0,166,8,242,5,0,64.28260869565217
8377,2020-08-29 13:53:00.000,4,60.186,24.963,60.181,24.958,52,38,0.0,16.7,3.52541,0.0,166,8,242,5,0,70.85123966942149
8378,2020-08-29 13:54:00.000,1,60.189,24.915,60.169,24.944,43,48,0.0,16.7,3.52541,0.0,166,8,242,5,0,80.70588235294117
8379,2020-08-29 13:55:00.000,2,60.159,24.917,60.169,24.933,33,51,0.0,16.7,3.52541,0.0,167,8,242,5,0,63.1025641025641
8380,2020-08-29 13:58:00.000,1,60.186,24.968,60.185,24.952,24,22,0.0,16.7,3.52541,0.0,167,8,242,5,0,81.42857142857143
8381,2020-08-29 13:59:00.000,3,60.178,24.921,60.169,24.933,28,46,0.0,16.7,3.52541,0.0,167,8,242,5,0,63.1025641025641
8382,2020-08-29 14:03:00.000,5,60.173,24.956,60.169,24.945,34,44,0.0,16.1,3.76757,0.0,168,8,242,5,0,81.94219653179191
8383,2020-08-29 14:03:00.000,8,60.159,24.953,60.162,24.94,30,28,0.0,16.1,3.76757,0.0,168,8,242,5,0,63.2027027027027
8384,2020-08-29 14:13:00.000,1,60.174,24.954,60.18,24.95,25,24,0.0,16.1,3.76757,0.0,170,8,242,5,0,81.70440251572327
8385,2020-08-29 14:14:00.000,1,60.163,24.934,60.17,24.928,24,13,0.0,16.1,3.76757,0.0,170,8,242,5,0,62.01149425287356
8386,2020-08-29 14:16:00.000,1,60.156,24.934,60.163,24.941,25,28,0.0,16.1,3.76757,0.0,171,8,242,5,0,62.74556213017752
8387,2020-08-29 14:17:00.000,7,60.159,24.935,60.163,24.927,29,24,0.0,16.1,3.76757,0.0,171,8,242,5,0,62.74556213017752
8388,2020-08-29 14:18:00.000,1,60.161,24.945,60.165,24.948,20,23,0.0,16.1,3.76757,0.0,171,8,242,5,0,70.38306451612904
8389,2020-08-29 14:19:00.000,2,60.196,24.953,60.185,24.979,37,34,0.0,16.1,3.76757,0.0,171,8,242,5,0,70.38306451612904
8390,2020-08-29 14:20:00.000,4,60.163,24.927,60.168,24.939,30,17,0.0,16.1,3.76757,0.0,172,8,242,5,0,62.14736842105263
8391,2020-08-29 14:26:00.000,1,60.187,24.954,60.187,24.962,26,20,0.0,16.1,3.76757,0.0,173,8,242,5,0,71.04721030042919
8392,2020-08-29 14:27:00.000,2,60.159,24.933,60.168,24.938,33,41,0.0,16.1,3.76757,0.0,173,8,242,5,0,63.45294117647059
8393,2020-08-29 14:31:00.000,3,60.183,24.953,60.182,24.926,39,53,0.0,16.1,3.76757,0.0,174,8,242,5,0,63.917647058823526
8394,2020-08-29 14:31:00.000,4,60.16,24.917,60.168,24.937,36,35,0.0,16.1,3.76757,0.0,174,8,242,5,0,63.917647058823526
8395,2020-08-29 14:38:00.000,1,60.182,24.919,60.175,24.924,32,13,0.0,16.1,3.76757,0.0,175,8,242,5,0,64.34285714285714
8396,2020-08-29 14:40:00.000,3,60.189,24.966,60.169,24.93,46,47,0.0,16.1,3.76757,0.0,176,8,242,5,0,62.16042780748664
8397,2020-08-29 14:43:00.000,3,60.195,24.944,60.187,24.956,29,38,0.0,16.1,3.76757,0.0,176,8,242,5,0,82.7625
8398,2020-08-29 14:43:00.000,5,60.196,24.944,60.195,24.951,32,25,0.0,16.1,3.76757,0.0,176,8,242,5,0,82.7625
8399,2020-08-29 14:43:00.000,3,60.188,24.915,60.168,24.937,42,49,0.0,16.1,3.76757,0.0,176,8,242,5,0,62.16042780748664
8400,2020-08-29 14:45:00.000,1,60.187,24.915,60.188,24.917,27,18,0.0,16.1,3.76757,0.0,177,8,242,5,0,63.56830601092896
8401,2020-08-29 14:45:00.000,1,60.157,24.947,60.168,24.942,41,44,0.0,16.1,3.76757,0.0,177,8,242,5,0,63.56830601092896
8402,2020-08-29 14:46:00.000,11,60.157,24.945,60.169,24.938,40,40,0.0,16.1,3.76757,0.0,177,8,242,5,0,63.56830601092896
8403,2020-08-29 14:52:00.000,2,60.164,24.928,60.166,24.947,32,37,0.0,16.1,3.76757,0.0,178,8,242,5,0,71.11417322834646
8404,2020-08-29 14:53:00.000,4,60.175,24.92,60.166,24.931,35,36,0.0,16.1,3.76757,0.0,178,8,242,5,0,62.10365853658536
8405,2020-08-29 14:59:00.000,1,60.179,24.976,60.185,24.98,35,43,0.0,16.1,3.76757,0.0,179,8,242,5,0,71.0
8406,2020-08-29 15:00:00.000,3,60.156,24.912,60.167,24.938,30,49,0.0,16.1,3.9085,0.0,180,8,242,5,0,63.43181818181818
8407,2020-08-29 15:02:00.000,1,60.181,24.925,60.189,24.917,27,25,0.0,16.1,3.9085,0.0,180,8,242,5,0,63.43181818181818
8408,2020-08-29 15:05:00.000,4,60.175,24.956,60.169,24.941,38,52,0.0,16.1,3.9085,0.0,181,8,242,5,0,62.47272727272728
8409,2020-08-29 15:06:00.000,2,60.2,24.923,60.194,24.956,30,21,0.0,16.1,3.9085,0.0,181,8,242,5,0,82.32911392405063
8410,2020-08-29 15:07:00.000,1,60.182,24.923,60.184,24.92,29,48,0.0,16.1,3.9085,0.0,181,8,242,5,0,62.47272727272728
8411,2020-08-29 15:07:00.000,1,60.187,24.92,60.189,24.917,31,30,0.0,16.1,3.9085,0.0,181,8,242,5,0,62.47272727272728
8412,2020-08-29 15:09:00.000,7,60.173,24.96,60.169,24.933,44,39,0.0,16.1,3.9085,0.0,181,8,242,5,0,62.47272727272728
8413,2020-08-29 15:12:00.000,1,60.157,24.948,60.166,24.931,36,36,0.0,16.1,3.9085,0.0,182,8,242,5,0,64.5632183908046
8414,2020-08-29 15:13:00.000,1,60.16,24.948,60.163,24.945,18,23,0.0,16.1,3.9085,0.0,182,8,242,5,0,71.33183856502242
8415,2020-08-29 15:14:00.000,5,60.193,24.938,60.188,24.956,35,36,0.0,16.1,3.9085,0.0,182,8,242,5,0,81.82941176470588
8416,2020-08-29 15:16:00.000,5,60.193,24.962,60.19,24.956,27,37,0.0,16.1,3.9085,0.0,183,8,242,5,0,81.5625
8417,2020-08-29 15:19:00.000,5,60.158,24.92,60.162,24.914,25,29,0.0,16.1,3.9085,0.0,183,8,242,5,0,63.33160621761658
8418,2020-08-29 15:20:00.000,2,60.157,24.915,60.169,24.93,36,32,0.0,16.1,3.9085,0.0,184,8,242,5,0,62.48235294117647
8419,2020-08-29 15:21:00.000,2,60.186,24.952,60.188,24.956,26,29,0.0,16.1,3.9085,0.0,184,8,242,5,0,82.29113924050633
8420,2020-08-29 15:21:00.000,5,60.162,24.936,60.165,24.929,27,22,0.0,16.1,3.9085,0.0,184,8,242,5,0,62.48235294117647
8421,2020-08-29 15:21:00.000,3,60.19,24.918,60.174,24.931,31,33,0.0,16.1,3.9085,0.0,184,8,242,5,0,62.48235294117647
8422,2020-08-29 15:24:00.000,1,60.158,24.932,60.168,24.938,33,34,0.0,16.1,3.9085,0.0,184,8,242,5,0,62.48235294117647
8423,2020-08-29 15:25:00.000,1,60.197,24.956,60.194,24.956,21,15,0.0,16.1,3.9085,0.0,185,8,242,5,0,81.98305084745763
8424,2020-08-29 15:28:00.000,3,60.196,24.943,60.193,24.943,25,30,0.0,16.1,3.9085,0.0,185,8,242,5,0,81.98305084745763
8425,2020-08-29 15:31:00.000,1,60.171,24.92,60.18,24.949,41,48,0.0,16.1,3.9085,0.0,186,8,242,5,0,82.14285714285714
8426,2020-08-29 15:37:00.000,5,60.188,24.968,60.187,24.965,28,47,0.0,16.1,3.9085,0.0,187,8,242,5,0,72.85654008438819
8427,2020-08-29 15:38:00.000,1,60.178,24.927,60.184,24.92,35,42,0.0,16.1,3.9085,0.0,187,8,242,5,0,64.34319526627219
8428,2020-08-29 15:40:00.000,2,60.165,24.928,60.163,24.941,40,35,0.0,16.1,3.9085,0.0,188,8,242,5,0,63.058479532163744
8429,2020-08-29 15:40:00.000,1,60.171,24.927,60.168,24.952,44,51,0.0,16.1,3.9085,0.0,188,8,242,5,0,72.30046948356808
8430,2020-08-29 15:41:00.000,1,60.166,24.928,60.166,24.934,42,26,0.0,16.1,3.9085,0.0,188,8,242,5,0,63.058479532163744
8431,2020-08-29 15:41:00.000,3,60.163,24.942,60.167,24.936,30,36,0.0,16.1,3.9085,0.0,188,8,242,5,0,63.058479532163744
8432,2020-08-29 15:45:00.000,2,60.187,24.967,60.195,24.957,31,28,0.0,16.1,3.9085,0.0,189,8,242,5,0,81.14864864864865
8433,2020-08-29 15:47:00.000,5,60.172,24.959,60.178,24.949,32,28,0.0,16.1,3.9085,0.0,189,8,242,5,0,81.14864864864865
8434,2020-08-29 15:48:00.000,3,60.193,24.966,60.168,24.952,45,55,0.0,16.1,3.9085,0.0,189,8,242,5,0,70.66932270916335
8435,2020-08-29 15:50:00.000,5,60.16,24.937,60.165,24.936,40,33,0.0,16.1,3.9085,0.0,190,8,242,5,0,61.91005291005291
8436,2020-08-29 15:53:00.000,1,60.166,24.93,60.168,24.952,45,33,0.0,16.1,3.9085,0.0,190,8,242,5,0,70.14606741573034
8437,2020-08-29 15:56:00.000,1,60.198,24.938,60.195,24.951,31,47,0.0,16.1,3.9085,0.0,191,8,242,5,0,82.9939024390244
8438,2020-08-29 16:00:00.000,5,60.16,24.935,60.159,24.942,33,32,0.0,15.6,3.8292,0.0,192,8,242,5,0,63.11392405063291
8439,2020-08-29 16:01:00.000,5,60.19,24.946,60.191,24.945,13,15,0.0,15.6,3.8292,0.0,192,8,242,5,0,83.83916083916084
8440,2020-08-29 16:01:00.000,3,60.158,24.937,60.167,24.936,33,44,0.0,15.6,3.8292,0.0,192,8,242,5,0,63.11392405063291
8441,2020-08-29 16:02:00.000,1,60.175,24.924,60.181,24.926,32,16,0.0,15.6,3.8292,0.0,192,8,242,5,0,63.11392405063291
8442,2020-08-29 16:03:00.000,1,60.185,24.95,60.194,24.956,36,27,0.0,15.6,3.8292,0.0,192,8,242,5,0,83.83916083916084
8443,2020-08-29 16:04:00.000,1,60.183,24.952,60.195,24.951,33,26,0.0,15.6,3.8292,0.0,192,8,242,5,0,83.83916083916084
8444,2020-08-29 16:04:00.000,3,60.185,24.954,60.198,24.929,38,34,0.0,15.6,3.8292,0.0,192,8,242,5,0,63.11392405063291
8445,2020-08-29 16:06:00.000,3,60.181,24.948,60.162,24.94,52,37,0.0,15.6,3.8292,0.0,193,8,242,5,0,63.25
8446,2020-08-29 16:06:00.000,3,60.183,24.941,60.182,24.953,28,31,0.0,15.6,3.8292,0.0,193,8,242,5,0,81.928
